id,split,type,doc_label,n_fields,tampered_idxs,tampered_boxes,status
f126d4f024684f278f244257380d5ba7,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 154.0, 655.0, 182.0]]",done
2116d694921b429fafc9111cb2e911cc,train,MOZAMBIQUE/DL,1,32,[29],"[[326.0, 156.0, 656.0, 182.0]]",done
295196ed39194932ba2e14a2e25c3ab1,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 278.0, 601.0, 296.0]]",done
fcbb1f9fedbe4916a36b6e3301d7e51b,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
ba27d78936cf4b6e805503881438c648,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 274.0, 602.0, 299.0]]",done
637fa5feee7344b8bb98e9d21d214d86,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 277.0, 602.0, 298.0]]",done
0acc993004cc4faa8fa93d27456a3128,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 155.0, 656.0, 182.0]]",done
a86f7958b1994af5acbdc1cd4b345135,train,MOZAMBIQUE/DL,1,34,[18],"[[479.0, 277.0, 601.0, 298.0]]",done
23d4ae08354e406a82bd713359c71795,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
d672fafb6e6e470a9da043974a52f8c3,train,MOZAMBIQUE/DL,1,36,[20],"[[479.0, 277.0, 604.0, 298.0]]",done
5e51a84bffad4b93bee45cd63eed6fdb,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 656.0, 182.0]]",done
b69da35b8b6548a0893702aee14ceb16,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 277.0, 603.0, 298.0]]",done
76f3a9f6843840558372b27d97fd9ca7,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
d2c9fc5fc85e4b44814b3adc73987f27,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 154.0, 656.0, 182.0]]",done
cf12ad261a8c49fb8034f8715b45527e,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 656.0, 182.0]]",done
ce31cb438ddb4c819bf78cc1f0c975b5,train,MOZAMBIQUE/DL,1,31,[15],"[[478.0, 276.0, 602.0, 297.0]]",done
69eb0841c4164b0b8fbfc1f81975d4e5,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 277.0, 602.0, 298.0]]",done
9a47cd2fafa742929529c7ab306a7247,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 277.0, 602.0, 298.0]]",done
d47806b64fb14bea87391a44b8ff0c67,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 655.0, 182.0]]",done
198a17663a6d44ae9dfc12fd068be922,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 656.0, 182.0]]",done
15e0e55781574f10bf2efb28c7bab90f,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 277.0, 601.0, 298.0]]",done
1d909154529247608d7d0f4699b00eff,train,MOZAMBIQUE/DL,1,31,[15],"[[477.0, 275.0, 602.0, 300.0]]",done
b83c75a0c26b48a5925d2bbc3ef1b2f9,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 658.0, 182.0]]",done
c9e1c3905d8b49f5804954a70b67343b,train,MOZAMBIQUE/DL,1,32,[16],"[[479.0, 277.0, 602.0, 298.0]]",done
e2bc848782234070be1e529a4bc1685c,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 658.0, 182.0]]",done
8a80a1bf21124dc2b8c901712f225513,train,MOZAMBIQUE/DL,1,32,[29],"[[326.0, 156.0, 656.0, 182.0]]",done
a729bb0933d84c858a280e81f861829a,train,MOZAMBIQUE/DL,1,34,[31],"[[539.0, 158.0, 654.0, 176.0]]",done
c093f8556c814d52a78d273046022440,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 655.0, 182.0]]",done
fefa9d94fdc94873973afeccee4cc8c4,train,MOZAMBIQUE/DL,1,33,[15],"[[479.0, 279.0, 601.0, 297.0]]",done
61bf68eb038a41c69b37a3785299e714,train,MOZAMBIQUE/DL,1,35,[17],"[[479.0, 278.0, 603.0, 296.0]]",done
1e82036b36764bf5aa79eed3c0927a8e,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 155.0, 659.0, 182.0]]",done
c78d3c686a06459ba945b2a99b876d50,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 656.0, 182.0]]",done
f7086399dcd0445b91ad79a432c38768,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 278.0, 601.0, 296.0]]",done
a0ec3485356d46eba2131f4019d50235,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 277.0, 602.0, 298.0]]",done
68af3a7839274174b7148a2607786ed5,train,MOZAMBIQUE/DL,1,33,[17],"[[479.0, 278.0, 601.0, 296.0]]",done
6e7f3df465ef45a7a890f628006a6a79,train,MOZAMBIQUE/DL,1,31,[15],"[[480.0, 277.0, 604.0, 295.0]]",done
254a5678d2b44c1b8c297977efa22316,train,MOZAMBIQUE/DL,1,32,[29],"[[326.0, 156.0, 655.0, 182.0]]",done
dd408148112e46eb9e404e1ce556087a,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 657.0, 182.0]]",done
c9197ea4a5b943b4a60d3a4d3fb69257,train,MOZAMBIQUE/DL,1,34,[18],"[[479.0, 277.0, 601.0, 298.0]]",done
b7a27f2635b04c32a677f675543f74e8,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 656.0, 182.0]]",done
73bf15a877284f6dab4c19c73b4ea840,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 656.0, 182.0]]",done
521046ab4a5742fbb5630427b986a060,train,MOZAMBIQUE/DL,1,35,[32],"[[541.0, 156.0, 655.0, 179.0]]",done
fe8de593fb0849919b5408bf19ca244f,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 278.0, 602.0, 296.0]]",done
2ef9ec03ed8449199b71e358cefc4a17,train,MOZAMBIQUE/DL,1,32,[16],"[[479.0, 276.0, 601.0, 297.0]]",done
2a8a91dec7d24ec6bf5c8daeeab69897,train,MOZAMBIQUE/DL,1,33,[17],"[[481.0, 278.0, 602.0, 296.0]]",done
78f8c30674904ae99daee9bd1f117911,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 153.0, 656.0, 182.0]]",done
f24f8608ec0a4ac0a145b0a38c2c1877,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 277.0, 603.0, 298.0]]",done
07a83307164147dc806c1154174c5bd7,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 655.0, 182.0]]",done
add27356370b44ea9062d4632a0b8191,train,MOZAMBIQUE/DL,1,32,[29],"[[326.0, 156.0, 656.0, 182.0]]",done
e1f423a2063d4a4f8f22377e9c5ec66c,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 155.0, 656.0, 182.0]]",done
6f723d840ddf4cc2a4fd9d667df30773,train,MOZAMBIQUE/DL,1,31,[15],"[[481.0, 277.0, 600.0, 299.0]]",done
d403a355a16c4077a671b1f997308386,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
8c55ed4ab3344576802943afc1dfedde,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
c2b802d78e3e4ca583501846bbe8c711,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 277.0, 603.0, 298.0]]",done
4d97c775d87a44ef9b3f350013a7969b,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 658.0, 182.0]]",done
967ba49b2506497cbbd83d87a282d778,train,MOZAMBIQUE/DL,1,32,[16],"[[479.0, 277.0, 602.0, 298.0]]",done
b834e6e7d72a4f7393d931ac78ceafaa,train,MOZAMBIQUE/DL,1,34,[18],"[[478.0, 277.0, 602.0, 298.0]]",done
17b0eab8bc544a1e83f2ee52de855499,train,MOZAMBIQUE/DL,1,33,[15],"[[481.0, 279.0, 600.0, 297.0]]",done
364c3914adb0470d9cbf930ee2b08260,train,MOZAMBIQUE/DL,1,33,[15],"[[480.0, 279.0, 601.0, 297.0]]",done
3c436bc568b24bf7a8a619e6f50f611c,train,MOZAMBIQUE/DL,1,34,[18],"[[480.0, 277.0, 602.0, 298.0]]",done
e1f5718aa2654227a6d6c5bf57400da7,train,MOZAMBIQUE/DL,1,34,[18],"[[481.0, 278.0, 601.0, 296.0]]",done
27cda5e3ce9941b5b7365221fcfb2fdd,train,MOZAMBIQUE/DL,1,31,[13],"[[480.0, 279.0, 601.0, 297.0]]",done
22a05b3227e44d88bc22e796e53c5a52,train,MOZAMBIQUE/DL,1,32,[29],"[[326.0, 156.0, 657.0, 182.0]]",done
f7482ee6963c4d0395530023f3f5e2ad,train,MOZAMBIQUE/DL,1,31,[28],"[[326.0, 156.0, 655.0, 182.0]]",done
bd38c2cf489747478f5a5c7dfd8937c4,train,MOZAMBIQUE/DL,1,33,[17],"[[477.0, 274.0, 602.0, 299.0]]",done
e45dd8adc0084f99a00abe34982977e3,train,MOZAMBIQUE/DL,1,32,[16],"[[479.0, 277.0, 603.0, 298.0]]",done
16823554c6e64d2d86e50cf621c3b614,train,MOZAMBIQUE/DL,1,32,[29],"[[326.0, 156.0, 656.0, 182.0]]",done
f832d575204a4e9f99a04032419b2267,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 655.0, 182.0]]",done
013a4942b0af4fcba296d978fd90d1b5,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 277.0, 603.0, 298.0]]",done
d30fb27744384d1eb5cba45aa98358c7,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
41b6948e0f794c5793f6007e2d9eaba3,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 656.0, 182.0]]",done
a0cbef227a754268a5bfe4b2c424b826,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 277.0, 602.0, 298.0]]",done
b4d0784d278f477c92d36d6a8017d5b8,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
83468643d709457384f91bb23144d9c6,train,MOZAMBIQUE/DL,1,34,[16],"[[480.0, 279.0, 601.0, 297.0]]",done
433f380a239a4ceb9c2bd8c36db57b33,train,MOZAMBIQUE/DL,1,32,[14],"[[481.0, 279.0, 602.0, 297.0]]",done
4601a659f5e8443b8dd24dea0a945238,train,MOZAMBIQUE/DL,1,32,[16],"[[479.0, 278.0, 601.0, 296.0]]",done
ac0e2ee3d7ba413cb517857327164418,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 277.0, 602.0, 298.0]]",done
8a5b3449a6d74b338ddc11b861608395,train,MOZAMBIQUE/DL,1,35,[18],"[[480.0, 279.0, 601.0, 297.0]]",done
5885474e95ac4db69c563fecb4e149e8,train,MOZAMBIQUE/DL,1,30,[27],"[[325.0, 155.0, 656.0, 182.0]]",done
7191bc31f06f44c9bd9a2d44e54ecfbf,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 154.0, 656.0, 182.0]]",done
ede894384bcd44528adc7da675b6cdfb,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 656.0, 182.0]]",done
865670c065184ad19daf4ccd691245c1,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 656.0, 182.0]]",done
95022a6784024afea022cbd4b3d06044,train,MOZAMBIQUE/DL,1,31,[28],"[[326.0, 156.0, 656.0, 182.0]]",done
43dc11b3772a4bd2b2c08b822ac68802,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 277.0, 603.0, 298.0]]",done
c44fac60c94744d882fb88a72ee90459,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 656.0, 182.0]]",done
cf07afca5df34ae9a7e969b59a6a2fc6,train,MOZAMBIQUE/DL,1,32,[16],"[[477.0, 274.0, 602.0, 299.0]]",done
224c927fc73748068984ae68861009d0,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 656.0, 182.0]]",done
7514749bf2794e2cbea0586effad9a24,train,MOZAMBIQUE/DL,1,33,[17],"[[479.0, 277.0, 603.0, 298.0]]",done
fff7fe962f4c48a6ad36fa1542678e6f,train,MOZAMBIQUE/DL,1,33,[17],"[[479.0, 277.0, 602.0, 298.0]]",done
d2f91dc85a784590ab818b1a8aca5b64,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 154.0, 656.0, 182.0]]",done
02ee735a8d09481d90782ad535657877,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
451ec081782942c9af094d75ccb51814,train,MOZAMBIQUE/DL,1,32,[16],"[[480.0, 277.0, 603.0, 298.0]]",done
80d527e903bd457fade4082239ef57f8,train,MOZAMBIQUE/DL,1,33,[17],"[[446.0, 276.0, 599.0, 297.0]]",done
755cb2a77fc244b0adf771092baa5420,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
72ef31bfd8724399b26a7e81bce9df27,train,MOZAMBIQUE/DL,1,32,[16],"[[480.0, 277.0, 603.0, 298.0]]",done
390e2fcffbe94161a01f07b89816d1cd,train,MOZAMBIQUE/DL,1,31,[28],"[[326.0, 156.0, 656.0, 182.0]]",done
f7725454e2514df288e9889f9d568b82,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 277.0, 601.0, 298.0]]",done
ee224a798a8a4b4bae024d9ee8b0652c,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 657.0, 182.0]]",done
c73b2174e90448e88ce2181dec551175,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 657.0, 182.0]]",done
d3a224f883504fb8b6124cd0574494e6,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 154.0, 658.0, 182.0]]",done
8846c0a92cea4971996f19ce18a6e783,train,MOZAMBIQUE/DL,1,33,[17],"[[480.0, 277.0, 602.0, 298.0]]",done
07a4504923164d95872595db1b1e05cc,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
937d13405cde4e8db519f61c7456962e,train,MOZAMBIQUE/DL,1,32,[16],"[[479.0, 278.0, 601.0, 296.0]]",done
8a91a137a114403d8124c21ac5c212a8,train,MOZAMBIQUE/DL,1,33,[15],"[[480.0, 279.0, 601.0, 297.0]]",done
d00e7e6986e746399004563d5ed7738c,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 154.0, 656.0, 182.0]]",done
0008b444e8514df2aa71a47a9df69ce7,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 277.0, 602.0, 298.0]]",done
ba23d3bc833a493e93fba5b88a224cb1,train,MOZAMBIQUE/DL,1,30,[27],"[[326.0, 156.0, 656.0, 182.0]]",done
68e029b364b74010b945b93a891c4fbb,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 274.0, 602.0, 299.0]]",done
4ffb866e702541969d9bbe40f3888e1d,train,MOZAMBIQUE/DL,1,33,[17],"[[479.0, 277.0, 602.0, 298.0]]",done
b12129da9e084fe7aac48f3de8e94c37,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 657.0, 182.0]]",done
c4d68af80d49493485506278f62a222f,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 277.0, 602.0, 298.0]]",done
3918e6ce865e455f9d5a77676e34c51f,train,MOZAMBIQUE/DL,1,33,[17],"[[481.0, 277.0, 603.0, 298.0]]",done
0ff3d5da9e444b3b8245dc9ad97ebf76,train,MOZAMBIQUE/DL,1,31,[28],"[[326.0, 156.0, 658.0, 182.0]]",done
d856a2c866544db294648dd17b119633,train,MOZAMBIQUE/DL,1,34,[18],"[[478.0, 277.0, 602.0, 298.0]]",done
f26e0e2963f540ebb2684679886c28ca,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 155.0, 656.0, 182.0]]",done
bed24decad9047c8bf4addc563729bc5,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 656.0, 182.0]]",done
07ab6d7c581841529c35ce5ad28affe9,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
d20da0cc251c40199313149e589deb08,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
0abdddbb7f004d1c8eb6f3369513ae96,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 657.0, 182.0]]",done
2077a48e0d1848c1b1c779434473d51e,train,MOZAMBIQUE/DL,1,32,[16],"[[479.0, 277.0, 602.0, 298.0]]",done
d5440181a695404a911eb13aec83f1b9,train,MOZAMBIQUE/DL,1,35,[19],"[[480.0, 277.0, 602.0, 298.0]]",done
eade7b10d5494fdfb01a204a82761619,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
436158c0ce454eef82fc72cbdbf20954,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
37f4d882fcbb42609981bbaf04271a9c,train,MOZAMBIQUE/DL,1,32,[16],"[[480.0, 277.0, 602.0, 298.0]]",done
feefaccc56a24d3185389293dabfd746,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 657.0, 182.0]]",done
4d516623e3a34504a4f873d32ed37f65,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 155.0, 656.0, 182.0]]",done
2a4348048cc64f0fa0c4ea284f0a8a35,train,MOZAMBIQUE/DL,1,31,[28],"[[326.0, 156.0, 657.0, 182.0]]",done
85c43ad08177407a9c564783e4597a6f,train,MOZAMBIQUE/DL,1,31,[28],"[[326.0, 156.0, 657.0, 182.0]]",done
cb395020b7844eb29ac255d75439b3b8,train,MOZAMBIQUE/DL,1,32,[15],"[[480.0, 279.0, 601.0, 297.0]]",done
9f046b91147d472fa64713d90d2baa28,train,MOZAMBIQUE/DL,1,34,[16],"[[480.0, 279.0, 600.0, 297.0]]",done
910921a5bb024566895bb124bc929cda,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 277.0, 602.0, 298.0]]",done
ab38244675064987b16d9752153946b7,train,MOZAMBIQUE/DL,1,30,[27],"[[326.0, 156.0, 655.0, 182.0]]",done
bfa306953cd04b37b21b4e3533c89a35,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 154.0, 657.0, 182.0]]",done
438661f02a2e4396b87299ff3f4f400f,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 657.0, 182.0]]",done
4fc4476685a246a9a43242b3500ecafe,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
4e7a9110da7b4f198c5a5598148fe152,train,MOZAMBIQUE/DL,1,33,[17],"[[480.0, 278.0, 601.0, 296.0]]",done
ddbf6791e8a1409797f136d3af23f96b,train,MOZAMBIQUE/DL,1,33,[17],"[[479.0, 274.0, 602.0, 299.0]]",done
b5a7fccdeac547e6b53b3b248763ec50,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
cd0514666da7498883ba97a6d95d35be,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 154.0, 657.0, 182.0]]",done
e2ec6e03d9f04c0e9834cca84f4c06a7,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
877f7f7dde3749febed76a1879dec8e3,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 655.0, 182.0]]",done
7f14363b5008484d8d677d894b9f137d,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 656.0, 182.0]]",done
e344345adfcc45d1ade582ac541de2cd,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 155.0, 656.0, 182.0]]",done
7a4a2799d2774bc0bad066f07b444ab8,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
795a726f4daa4c83a4c7aef4ce09f99d,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 154.0, 656.0, 182.0]]",done
b20c5e55ea834c29b67e8b985b42fc0f,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 656.0, 182.0]]",done
eb68e570e9534486814396b6d84084ed,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 655.0, 182.0]]",done
8f76a9374dd54254ab4c6d0feb7592b8,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
8c1c99700b7d4dd6accc67797c75fcd9,train,MOZAMBIQUE/DL,1,34,[18],"[[479.0, 277.0, 602.0, 298.0]]",done
b85eb769d010483b9f4b34a67c0a5b24,train,MOZAMBIQUE/DL,1,35,[19],"[[479.0, 277.0, 601.0, 298.0]]",done
1b84f33773814d62b07066ca27ee627a,train,MOZAMBIQUE/DL,1,33,[15],"[[478.0, 279.0, 601.0, 297.0]]",done
84bb4c41c1c54c9882b707eff0b5017a,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 655.0, 182.0]]",done
4104eb1a56584bacb414abd0f5395127,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 277.0, 601.0, 298.0]]",done
1c3fadc85d46474a92c4bfe6ccf33ef5,train,MOZAMBIQUE/DL,1,32,[16],"[[481.0, 278.0, 601.0, 296.0]]",done
73b10265125249259391fa2e3c7f73a7,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 154.0, 657.0, 182.0]]",done
c5cb571985084fc9a12bdd51a75c6b4a,train,MOZAMBIQUE/DL,1,34,[18],"[[479.0, 277.0, 603.0, 298.0]]",done
27bc68c0d1b04dc0af7af8912f1a505e,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 656.0, 182.0]]",done
28e933d4a5a74285a0610e1612805e74,train,MOZAMBIQUE/DL,1,34,[18],"[[479.0, 277.0, 602.0, 298.0]]",done
d0981e3dc9814e41b423e00a70e09bcf,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 154.0, 657.0, 182.0]]",done
d14fcace384d49eda9bde24b404bec80,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 657.0, 182.0]]",done
320bef8422d64c6a93fc880db97f0910,train,MOZAMBIQUE/DL,1,33,[16],"[[479.0, 279.0, 601.0, 297.0]]",done
0cab389c2fcc4ddc9294f02a1ed8c6b2,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 274.0, 602.0, 299.0]]",done
7707ea66ba314999873560748bea87f4,train,MOZAMBIQUE/DL,1,31,[15],"[[477.0, 277.0, 603.0, 298.0]]",done
ba3a1c8e3b15496fad996bb0c86cfbe4,train,MOZAMBIQUE/DL,1,31,[28],"[[325.0, 155.0, 656.0, 182.0]]",done
912023762da740a19c5d7e8008cde117,train,MOZAMBIQUE/DL,1,32,[16],"[[478.0, 274.0, 602.0, 299.0]]",done
d4f73b22dae14a84ae626f2d350c91a7,train,MOZAMBIQUE/DL,1,34,[16],"[[480.0, 279.0, 600.0, 297.0]]",done
1b58a1f21b4040ed9e6753093b0cdd4d,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 656.0, 182.0]]",done
c279597d4a6847a0885d7ddae432a0a2,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 277.0, 602.0, 298.0]]",done
34ccb836a165461d94b7b6fe52434eca,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
d17154c018cc44f0a76f701aff8d5bca,train,MOZAMBIQUE/DL,1,34,[18],"[[479.0, 277.0, 602.0, 298.0]]",done
406a7361566149b882c8f4bef99775ef,train,MOZAMBIQUE/DL,1,35,[19],"[[479.0, 277.0, 602.0, 298.0]]",done
506d04a5f96c4eccb6e9a29bf5c3e5df,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
a897037e076e43fabe7552e22f8a17c9,train,MOZAMBIQUE/DL,1,32,[16],"[[480.0, 278.0, 601.0, 296.0]]",done
4bb07f0959184ab88370fcbda59bb94b,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 155.0, 656.0, 182.0]]",done
5b6df6627b5f452e9e48370bf9b3e7c7,train,MOZAMBIQUE/DL,1,35,[32],"[[529.0, 159.0, 654.0, 177.0]]",done
3122808262394fd48003bdd6816bb4e8,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 154.0, 655.0, 182.0]]",done
1cbad452f2824f2393b413768c5884b4,train,MOZAMBIQUE/DL,1,33,[16],"[[480.0, 279.0, 601.0, 297.0]]",done
fa7b9d509a3e49f083dfe0f307cd386e,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 155.0, 657.0, 182.0]]",done
1317b79a24384c868e076e9fc1c42b20,train,MOZAMBIQUE/DL,1,34,[18],"[[480.0, 277.0, 602.0, 298.0]]",done
58ebec279b284a00b6d63aa58c4b7f91,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 658.0, 182.0]]",done
92baeb6a733c484186295874d77a9c14,train,MOZAMBIQUE/DL,1,32,[14],"[[480.0, 279.0, 601.0, 297.0]]",done
30af4d19debe49febe4835aeb7ee8298,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 154.0, 659.0, 182.0]]",done
30453b2a860047c3aafc10bb98c0ced7,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 656.0, 182.0]]",done
2a8bbc804fb744e8b3270c608ddc0fc6,train,MOZAMBIQUE/DL,1,33,[17],"[[478.0, 277.0, 601.0, 298.0]]",done
d11f00ea463348b8913d58441ea18e19,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 277.0, 602.0, 298.0]]",done
a1ddcf47fa914ca38109c7d5ffbd150a,train,MOZAMBIQUE/DL,1,31,[15],"[[479.0, 277.0, 602.0, 298.0]]",done
a3fce4835072458e883b9bdc9be0331b,train,MOZAMBIQUE/DL,1,35,[32],"[[325.0, 155.0, 656.0, 182.0]]",done
9a8626e049af453d93cf9e79a969de7c,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 656.0, 182.0]]",done
be7ab084172d4751afd6cbebd5e0e309,train,MOZAMBIQUE/DL,1,32,[16],"[[480.0, 277.0, 601.0, 298.0]]",done
6b77bf9ab28541a89f0b1f8ca9b210ed,train,MOZAMBIQUE/DL,1,35,[19],"[[480.0, 277.0, 602.0, 298.0]]",done
0770b8a0167d417392b2cdb9551cf6be,train,MOZAMBIQUE/DL,1,32,[29],"[[325.0, 155.0, 657.0, 182.0]]",done
2aace0f52a0b47e1b6c4b6fc6236df4c,train,MOZAMBIQUE/DL,1,33,[17],"[[480.0, 277.0, 602.0, 298.0]]",done
51439a6bed3546c2be1d754fdc28f26d,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 657.0, 182.0]]",done
43e198175db3486bb9bdfec8aaada37d,train,MOZAMBIQUE/DL,1,33,[30],"[[325.0, 155.0, 656.0, 182.0]]",done
3c6c74496b7b49699017561b7dcc3e91,train,MOZAMBIQUE/DL,1,34,[18],"[[479.0, 277.0, 601.0, 298.0]]",done
d8725ef9c0b149b1a03ebcf76caaede9,train,MOZAMBIQUE/DL,1,35,[19],"[[478.0, 277.0, 602.0, 298.0]]",done
fbe0b1a3c05a4e39a2e966d64c78a546,train,MOZAMBIQUE/DL,1,34,[31],"[[325.0, 154.0, 656.0, 182.0]]",done
